1779956041.103,0,166,fist,1.0,0,0.892,0.0969,1.011,1,148,8,239,100,"R3_fist(n=0,sol=0.89):0.80"
1779956041.505,0,69,fist,1.0,0,0.889,0.0966,1.022,1,148,7,239,100,"R3_fist(n=0,sol=0.89):0.78"
1779956042.163,0,226,fist,1.0,0,0.9,0.0993,1.043,1,148,6,239,101,"R3_fist(n=0,sol=0.90):0.86"
1779956042.586,0,149,fist,1.0,0,0.852,0.1002,1.033,1,148,7,239,101,"R3_fist(n=0,sol=0.85):0.51"
1779956043.220,0,282,fist,1.0,0,0.896,0.0987,1.033,1,148,7,239,101,"R3_fist(n=0,sol=0.90):0.83"
1779956043.609,0,171,fist,1.0,0,0.893,0.0971,1.011,1,148,8,239,100,"R3_fist(n=0,sol=0.89):0.81"
1779956044.169,0,230,fist,1.0,0,0.888,0.0963,1.011,1,148,8,239,100,"R3_fist(n=0,sol=0.89):0.77"
1779956044.581,0,142,fist,1.0,0,0.895,0.098,1.022,1,148,8,239,101,"R3_fist(n=0,sol=0.90):0.82"
1779956045.234,0,295,fist,1.0,0,0.84,0.0995,0.989,1,147,10,239,101,"R3_fist(n=0,sol=0.84):0.43"
1779956045.644,0,204,none,0.807,0,0.807,0.1076,0.979,1,146,10,239,101,"R3_fist(n=0,sol=0.81):0.19;weak_evidence(max=0.19)"
1779956046.047,0,106,fist,1.0,0,0.865,0.095,0.958,1,145,11,239,101,"R3_fist(n=0,sol=0.86):0.61"
1779956046.635,0,194,fist,1.0,0,0.897,0.0973,0.968,1,145,10,239,101,"R3_fist(n=0,sol=0.90):0.84"
1779956047.248,0,307,fist,1.0,0,0.893,0.098,0.958,1,145,11,239,101,"R3_fist(n=0,sol=0.89):0.81"
1779956047.745,0,304,fist,1.0,0,0.889,0.0988,0.989,1,145,8,239,101,"R3_fist(n=0,sol=0.89):0.78"
1779956048.159,0,217,fist,1.0,0,0.888,0.0984,0.958,1,144,10,239,101,"R3_fist(n=0,sol=0.89):0.77"
1779956048.569,0,127,fist,1.0,0,0.89,0.0989,0.989,1,145,8,239,101,"R3_fist(n=0,sol=0.89):0.79"
1779956049.115,0,172,fist,1.0,0,0.877,0.096,0.958,1,145,10,239,100,"R3_fist(n=0,sol=0.88):0.69"
1779956049.703,0,260,fist,1.0,0,0.888,0.099,1.0,1,145,7,239,101,"R3_fist(n=0,sol=0.89):0.77"
1779956050.129,0,185,fist,1.0,0,0.893,0.0993,0.958,1,144,10,239,101,"R3_fist(n=0,sol=0.89):0.81"
1779956050.524,0,80,fist,1.0,0,0.887,0.0993,1.0,1,145,7,239,101,"R3_fist(n=0,sol=0.89):0.76"
1779956051.141,0,197,fist,1.0,0,0.856,0.0941,0.958,1,145,11,239,101,"R3_fist(n=0,sol=0.86):0.54"
1779956051.562,0,118,fist,1.0,0,0.878,0.0959,0.947,1,145,11,239,100,"R3_fist(n=0,sol=0.88):0.70"
1779956052.185,0,241,fist,1.0,0,0.891,0.0986,0.958,1,144,10,239,101,"R3_fist(n=0,sol=0.89):0.79"
1779956052.617,0,172,fist,1.0,0,0.886,0.0995,0.99,1,144,7,239,101,"R3_fist(n=0,sol=0.89):0.76"
1779956053.289,0,344,fist,1.0,0,0.83,0.0879,0.926,1,145,13,239,100,"R3_fist(n=0,sol=0.83):0.36"
1779956053.617,0,171,fist,1.0,0,0.849,0.0927,0.938,1,144,11,239,100,"R3_fist(n=0,sol=0.85):0.49"
1779956054.225,0,278,fist,1.0,0,0.901,0.1029,0.99,1,144,6,239,100,"R3_fist(n=0,sol=0.90):0.86"
1779956054.620,0,173,fist,1.0,0,0.9,0.1224,1.062,1,143,0,239,102,"R3_fist(n=0,sol=0.90):0.86"
1779956055.099,0,152,pointing,1.0,1,0.701,0.3356,0.896,1,0,0,162,145,R2_point(n=1):0.50
1779956055.675,0,227,fist,1.0,0,0.905,0.127,1.061,1,142,0,239,103,"R3_fist(n=0,sol=0.91):0.89"
1779956056.101,0,152,fist,1.0,0,0.91,0.1271,1.051,1,142,0,239,102,"R3_fist(n=0,sol=0.91):0.93"
1779956056.676,0,227,fist,1.0,0,0.907,0.1258,1.051,1,142,0,239,102,"R3_fist(n=0,sol=0.91):0.91"
1779956057.087,0,137,fist,1.0,0,0.865,0.1234,1.157,1,151,0,239,102,"R3_fist(n=0,sol=0.86):0.61"
1779956057.719,0,268,pointing,1.0,1,0.747,0.3702,0.912,1,0,0,169,154,R2_point(n=1):0.50
1779956058.280,0,330,pointing,0.528,2,0.732,0.3514,0.951,1,0,0,161,153,R2_point(n=2):0.62;R6_edge_open:0.55
1779956058.628,0,177,pointing,0.528,2,0.742,0.3774,0.84,1,0,0,174,146,R2_point(n=2):0.62;R6_edge_open:0.55
1779956059.409,0,457,pointing,1.0,1,0.723,0.3616,0.904,1,0,0,166,150,R2_point(n=1):0.50
1779956059.820,0,368,pointing,0.528,2,0.716,0.3571,0.933,1,0,0,163,152,R2_point(n=2):0.62;R6_edge_open:0.55
1779956060.263,0,310,pointing,0.528,2,0.747,0.3509,0.938,1,0,0,161,151,R2_point(n=2):0.62;R6_edge_open:0.55
1779956060.848,0,395,pointing,0.528,2,0.718,0.3539,0.944,1,0,0,161,152,R2_point(n=2):0.62;R6_edge_open:0.55
1779956061.198,0,245,pointing,0.528,2,0.669,0.3296,0.938,1,0,0,161,151,R2_point(n=2):0.62;R6_edge_open:0.55
1779956061.605,0,151,pointing,0.528,2,0.678,0.3319,0.932,1,0,0,161,150,R2_point(n=2):0.62;R6_edge_open:0.55
1779956062.214,0,260,fist,1.0,0,0.911,0.1268,1.061,1,142,0,239,103,"R3_fist(n=0,sol=0.91):0.94"
1779956062.642,0,188,fist,1.0,0,0.911,0.1259,1.072,1,143,0,239,103,"R3_fist(n=0,sol=0.91):0.94"
1779956063.253,0,298,fist,1.0,0,0.916,0.129,1.061,1,142,0,239,103,"R3_fist(n=0,sol=0.92):0.97"
1779956063.918,0,463,fist,1.0,0,0.912,0.1262,1.072,1,143,0,239,103,"R3_fist(n=0,sol=0.91):0.94"
1779956064.350,0,394,fist,1.0,0,0.906,0.1236,1.083,1,144,0,239,103,"R3_fist(n=0,sol=0.91):0.90"
1779956064.949,0,493,fist,1.0,0,0.904,0.1237,1.072,1,143,0,239,103,"R3_fist(n=0,sol=0.90):0.89"
1779956065.160,0,203,fist,1.0,0,0.907,0.1243,1.072,1,143,0,239,103,"R3_fist(n=0,sol=0.91):0.91"
1779956065.712,0,255,fist,1.0,0,0.908,0.1242,1.072,1,143,0,239,103,"R3_fist(n=0,sol=0.91):0.91"
1779956066.113,0,156,fist,1.0,0,0.908,0.1253,1.072,1,143,0,239,103,"R3_fist(n=0,sol=0.91):0.91"
1779956066.724,0,266,fist,1.0,0,0.908,0.125,1.072,1,143,0,239,103,"R3_fist(n=0,sol=0.91):0.91"
1779956067.141,0,183,fist,1.0,0,0.907,0.1237,1.094,1,144,0,239,104,"R3_fist(n=0,sol=0.91):0.91"
1779956067.804,0,346,fist,1.0,0,0.906,0.124,1.094,1,144,0,239,104,"R3_fist(n=0,sol=0.91):0.90"
1779956068.638,0,679,fist,1.0,0,0.908,0.1247,1.094,1,144,0,239,104,"R3_fist(n=0,sol=0.91):0.91"
1779956069.049,0,411,fist,1.0,0,0.91,0.1253,1.082,1,143,0,239,104,"R3_fist(n=0,sol=0.91):0.93"
1779956069.504,0,365,fist,1.0,0,0.913,0.1261,1.094,1,144,0,239,104,"R3_fist(n=0,sol=0.91):0.95"
1779956070.061,0,422,fist,1.0,0,0.91,0.1245,1.094,1,144,0,239,104,"R3_fist(n=0,sol=0.91):0.93"
1779956070.398,0,259,fist,1.0,0,0.91,0.1241,1.094,1,144,0,239,104,"R3_fist(n=0,sol=0.91):0.93"
1779956070.814,0,175,fist,1.0,0,0.911,0.1246,1.094,1,144,0,239,104,"R3_fist(n=0,sol=0.91):0.94"
1779956071.235,0,95,fist,1.0,0,0.879,0.114,1.095,1,145,0,239,103,"R3_fist(n=0,sol=0.88):0.71"
1779956071.864,0,224,fist,1.0,0,0.905,0.1222,1.083,1,144,0,239,103,"R3_fist(n=0,sol=0.91):0.89"
1779956072.289,0,148,fist,1.0,0,0.895,0.1189,1.095,1,145,0,239,103,"R3_fist(n=0,sol=0.90):0.82"
1779956072.889,0,248,fist,1.0,0,0.9,0.1185,1.095,1,145,0,239,103,"R3_fist(n=0,sol=0.90):0.86"
1779956073.546,0,405,fist,1.0,0,0.897,0.1194,1.095,1,145,0,239,103,"R3_fist(n=0,sol=0.90):0.84"
1779956095.395,0,445,fist,1.0,0,0.893,0.1187,1.062,1,143,0,239,102,"R3_fist(n=0,sol=0.89):0.81"
1779956095.598,0,149,fist,1.0,0,0.894,0.1191,1.062,1,143,0,239,102,"R3_fist(n=0,sol=0.89):0.81"
1779956096.239,0,289,fist,1.0,0,0.898,0.1205,1.073,1,144,0,239,102,"R3_fist(n=0,sol=0.90):0.84"
1779956096.661,0,211,fist,1.0,0,0.89,0.1182,1.073,1,144,0,239,102,"R3_fist(n=0,sol=0.89):0.79"
1779956097.303,0,353,fist,1.0,0,0.895,0.1209,1.062,1,143,0,239,102,"R3_fist(n=0,sol=0.90):0.82"
1779956097.743,0,293,fist,1.0,0,0.893,0.119,1.062,1,143,0,239,102,"R3_fist(n=0,sol=0.89):0.81"
1779956098.164,0,214,fist,1.0,0,0.891,0.1187,1.062,1,143,0,239,102,"R3_fist(n=0,sol=0.89):0.79"
1779956098.754,0,303,fist,1.0,0,0.891,0.1197,1.062,1,143,0,239,102,"R3_fist(n=0,sol=0.89):0.79"
1779956099.475,0,525,fist,1.0,0,0.892,0.1191,1.073,1,144,0,239,102,"R3_fist(n=0,sol=0.89):0.80"
1779956100.768,0,1291,fist,1.0,0,0.894,0.1181,1.084,1,145,0,239,102,"R3_fist(n=0,sol=0.89):0.81"
1779956100.936,0,167,fist,1.0,0,0.894,0.1196,1.073,1,144,0,239,102,"R3_fist(n=0,sol=0.89):0.81"
1779956103.317,0,2048,fist,1.0,0,0.892,0.1183,1.073,1,144,0,239,102,"R3_fist(n=0,sol=0.89):0.80"
1779956103.700,0,382,fist,1.0,0,0.894,0.1188,1.073,1,144,0,239,102,"R3_fist(n=0,sol=0.89):0.81"
1779956104.255,0,437,fist,1.0,0,0.89,0.1176,1.062,1,144,0,239,101,"R3_fist(n=0,sol=0.89):0.79"
1779956104.421,0,103,fist,1.0,0,0.892,0.1185,1.073,1,144,0,239,102,"R3_fist(n=0,sol=0.89):0.80"
1779956105.034,0,216,fist,1.0,0,0.891,0.1181,1.062,1,144,0,239,101,"R3_fist(n=0,sol=0.89):0.79"
1779956105.395,0,77,fist,1.0,0,0.892,0.1182,1.073,1,144,0,239,102,"R3_fist(n=0,sol=0.89):0.80"
1779956106.015,0,197,fist,1.0,0,0.897,0.1204,1.073,1,144,0,239,102,"R3_fist(n=0,sol=0.90):0.84"
1779956106.585,0,267,fist,1.0,0,0.891,0.1179,1.073,1,144,0,239,102,"R3_fist(n=0,sol=0.89):0.79"
1779956107.061,0,243,fist,1.0,0,0.892,0.118,1.062,1,144,0,239,101,"R3_fist(n=0,sol=0.89):0.80"
1779956107.830,0,511,fist,1.0,0,0.893,0.118,1.062,1,144,0,239,101,"R3_fist(n=0,sol=0.89):0.81"
1779956108.202,0,371,fist,1.0,0,0.899,0.1218,1.084,1,145,0,239,102,"R3_fist(n=0,sol=0.90):0.85"
1779956108.766,0,435,fist,1.0,0,0.904,0.1227,1.073,1,144,0,239,102,"R3_fist(n=0,sol=0.90):0.89"
1779956109.307,0,476,fist,1.0,0,0.877,0.0682,1.5,1,184,25,239,108,"R3_fist(n=0,sol=0.88):0.47"
1779956109.572,0,241,fist,1.0,0,0.858,0.4572,1.006,1,0,0,178,179,"R3_fist(n=0,sol=0.86):0.56"
1779956110.303,0,472,fist,1.0,0,0.887,0.2729,0.766,1,73,10,239,137,"R3_fist(n=0,sol=0.89):0.76"
1779956110.689,0,357,fist,1.0,0,0.913,0.2343,0.669,1,92,0,239,98,"R3_fist(n=0,sol=0.91):0.95"
1779956111.048,0,216,fist,1.0,0,0.914,0.2684,2.338,1,163,0,239,179,"R3_fist(n=0,sol=0.91):0.96"
1779956111.634,0,302,fist,1.0,0,0.878,0.099,0.486,1,0,126,110,179,"R3_fist(n=0,sol=0.88):0.70"
1779956112.289,0,457,pointing,0.528,2,0.745,0.1878,0.788,1,0,72,136,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956112.756,0,424,fist,1.0,0,0.843,0.138,0.464,1,0,115,139,179,"R3_fist(n=0,sol=0.84):0.45"
1779956112.930,0,97,fist,1.0,0,0.829,0.125,0.433,1,0,119,140,179,"R3_fist(n=0,sol=0.83):0.35"
1779956118.044,0,334,none,0.9,0,0.794,0.2428,1.325,1,0,17,122,179,"R3_fist(n=0,sol=0.79):0.10;weak_evidence(max=0.10)"
1779956118.318,0,107,pointing,0.528,2,0.637,0.2517,1.299,1,0,15,126,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956119.169,0,458,pointing,0.528,2,0.671,0.2756,1.269,1,0,10,133,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956119.364,0,153,pointing,0.528,2,0.675,0.2702,1.263,1,0,12,132,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956119.908,0,197,pointing,0.528,2,0.625,0.2458,1.242,1,0,16,131,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956120.513,0,302,pointing,0.528,2,0.631,0.2419,1.211,1,0,19,132,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956120.881,0,170,pointing,0.528,2,0.657,0.2503,1.2,1,0,18,134,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956121.722,0,510,pointing,0.528,2,0.681,0.2588,1.188,1,0,16,137,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956122.112,0,389,fist,1.0,0,0.945,0.2567,1.159,1,27,49,139,179,"R3_fist(n=0,sol=0.94):1.00"
1779956122.464,0,241,fist,1.0,0,0.962,0.1402,0.792,0,95,56,200,139,"R3_fist(n=0,sol=0.96):1.00"
1779956123.049,0,325,fist,1.0,0,0.969,0.1162,0.738,0,107,39,209,114,"R3_fist(n=0,sol=0.97):1.00"
1779956123.665,0,441,fist,1.0,0,0.948,0.1196,0.714,0,120,39,224,113,"R3_fist(n=0,sol=0.95):1.00"
1779956124.056,0,332,fist,1.0,0,0.948,0.1199,0.721,0,120,38,223,112,"R3_fist(n=0,sol=0.95):1.00"
1779956124.646,0,423,fist,1.0,0,0.945,0.1206,0.74,0,134,29,233,102,"R3_fist(n=0,sol=0.94):1.00"
1779956125.084,0,361,fist,1.0,0,0.945,0.1241,1.062,1,159,6,239,91,"R3_fist(n=0,sol=0.94):1.00"
1779956125.368,0,144,fist,1.0,0,0.926,0.1172,1.324,1,172,0,239,89,"R3_fist(n=0,sol=0.93):1.00"
1779956125.937,0,213,fist,1.0,0,0.932,0.1147,1.385,1,175,0,239,89,"R3_fist(n=0,sol=0.93):1.00"
1779956126.326,0,102,fist,1.0,0,0.931,0.1158,1.379,1,174,0,239,90,"R3_fist(n=0,sol=0.93):1.00"
1779956126.907,0,182,fist,1.0,0,0.93,0.1139,1.4,1,175,0,239,90,"R3_fist(n=0,sol=0.93):1.00"
1779956127.539,0,314,open,1.0,3,0.586,0.3073,0.633,1,22,42,239,179,"R1_open(n=3,sol=0.59):0.62;R4_open_large_area:0.85;R6_edge_open:0.55"
1779956128.067,0,343,open,1.0,3,0.571,0.2863,0.612,1,21,46,239,179,"R1_open(n=3,sol=0.57):0.62;R4_open_large_area:0.85;R6_edge_open:0.55"
1779956128.766,0,542,open,1.0,3,0.58,0.2963,0.642,1,25,42,239,179,"R1_open(n=3,sol=0.58):0.62;R4_open_large_area:0.85;R6_edge_open:0.55"
1779956129.120,0,352,open,1.0,3,0.606,0.3312,0.704,1,27,30,239,179,"R1_open(n=3,sol=0.61):0.62;R4_open_large_area:0.85;R6_edge_open:0.55"
1779956129.720,0,452,open,1.0,3,0.619,0.315,0.687,1,29,35,239,179,"R1_open(n=3,sol=0.62):0.62;R4_open_large_area:0.85;R6_edge_open:0.55"
1779956130.053,0,285,fist,1.0,0,0.907,0.1261,1.25,1,164,0,239,94,"R3_fist(n=0,sol=0.91):0.91"
1779956130.444,0,175,fist,1.0,0,0.969,0.1276,0.842,1,145,23,239,102,"R3_fist(n=0,sol=0.97):1.00"
1779956131.176,0,408,fist,1.0,0,0.979,0.1313,0.833,1,144,34,239,113,"R3_fist(n=0,sol=0.98):1.00"
1779956131.583,0,314,fist,1.0,0,0.964,0.1221,0.878,1,150,35,239,113,"R3_fist(n=0,sol=0.96):1.00"
1779956132.018,0,249,fist,1.0,0,0.841,0.0955,0.852,1,152,19,239,93,"R3_fist(n=0,sol=0.84):0.44"
1779956132.653,0,384,fist,1.0,0,0.882,0.1113,0.788,1,141,34,239,111,"R3_fist(n=0,sol=0.88):0.73"
1779956133.174,0,405,fist,1.0,0,0.873,0.1074,0.776,1,142,38,239,113,"R3_fist(n=0,sol=0.87):0.66"
1779956133.380,0,111,fist,1.0,0,0.858,0.1036,0.773,1,143,38,239,112,"R3_fist(n=0,sol=0.86):0.56"
1779956133.970,0,201,fist,1.0,0,0.878,0.1058,0.781,1,144,38,239,112,"R3_fist(n=0,sol=0.88):0.70"
1779956134.397,0,128,fist,1.0,0,0.879,0.1062,0.792,1,144,38,239,113,"R3_fist(n=0,sol=0.88):0.71"
1779956135.209,0,439,fist,1.0,0,0.857,0.1211,0.802,1,144,40,239,116,"R3_fist(n=0,sol=0.86):0.55"
1779956135.608,0,338,pointing,1.0,1,0.717,0.1061,0.928,1,143,36,239,125,R2_point(n=1):0.50
1779956137.797,0,2027,pointing,1.0,1,0.69,0.1048,0.969,1,144,34,239,126,R2_point(n=1):0.50
1779956137.893,0,95,pointing,1.0,1,0.747,0.103,0.896,1,144,35,239,120,R2_point(n=1):0.50
1779956138.403,0,105,pointing,1.0,1,0.71,0.1034,0.969,1,144,34,239,126,R2_point(n=1):0.50
1779956139.262,0,463,fist,1.0,0,0.846,0.1037,0.75,1,144,33,239,104,"R3_fist(n=0,sol=0.85):0.47"
1779956139.671,0,372,none,0.864,0,0.799,0.1401,1.029,1,138,27,239,131,"R3_fist(n=0,sol=0.80):0.14;weak_evidence(max=0.14)"
1779956139.963,0,164,pointing,1.0,1,0.738,0.1653,0.926,0,101,51,222,163,R2_point(n=1):0.50
1779956140.579,0,281,fist,1.0,0,0.955,0.115,0.814,1,12,97,113,179,"R3_fist(n=0,sol=0.95):1.00"
1779956141.034,0,235,fist,1.0,0,0.982,0.1102,0.802,0,14,91,114,171,"R3_fist(n=0,sol=0.98):1.00"
1779956141.820,0,521,fist,1.0,0,0.977,0.1018,0.988,1,0,68,82,149,"R3_fist(n=0,sol=0.98):1.00"
1779956141.973,0,152,none,0.953,0,0.954,0.0428,0.885,1,178,0,229,45,"R3_fist(n=0,sol=0.95):0.05;weak_evidence(max=0.05)"
1779956142.514,0,193,none,1.0,0,0.807,0.0399,1.628,1,95,110,137,179,weak_evidence(max=0.00)
1779956143.124,0,303,none,0.867,0,0.83,0.048,1.905,1,99,100,140,179,"R3_fist(n=0,sol=0.83):0.13;weak_evidence(max=0.13)"
1779956143.778,0,457,fist,1.0,0,0.966,0.0643,1.071,1,0,0,55,59,"R3_fist(n=0,sol=0.97):0.40"
1779956144.167,0,346,fist,1.0,0,0.974,0.1135,0.929,1,0,0,84,78,"R3_fist(n=0,sol=0.97):1.00"
1779956144.519,0,198,fist,1.0,0,0.963,0.1219,0.891,1,0,0,100,89,"R3_fist(n=0,sol=0.96):1.00"
1779956145.250,0,429,fist,1.0,0,0.961,0.1223,0.864,1,0,0,102,88,"R3_fist(n=0,sol=0.96):1.00"
1779956145.638,0,317,fist,1.0,0,0.949,0.121,0.84,1,0,0,105,88,"R3_fist(n=0,sol=0.95):1.00"
1779956146.333,0,511,fist,1.0,0,0.967,0.1137,0.843,0,23,21,124,106,"R3_fist(n=0,sol=0.97):1.00"
1779956146.633,0,299,fist,1.0,0,0.959,0.1156,0.694,0,76,27,183,101,"R3_fist(n=0,sol=0.96):1.00"
1779956146.883,0,48,pointing,1.0,1,0.697,0.2666,0.76,1,73,53,239,179,R2_point(n=1):0.50
1779956147.448,0,113,pointing,1.0,1,0.647,0.2903,0.731,1,54,44,239,179,R2_point(n=1):0.50
1779956148.281,0,447,pointing,0.528,2,0.504,0.1802,0.59,1,52,69,239,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956148.676,0,341,pointing,0.528,2,0.494,0.1709,0.556,1,53,76,239,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956148.993,0,159,pointing,1.0,1,0.772,0.2009,0.508,1,53,85,239,179,R2_point(n=1):0.50
1779956149.680,0,345,pointing,1.0,1,0.771,0.203,0.511,1,54,85,239,179,R2_point(n=1):0.50
1779956150.233,0,398,pointing,1.0,1,0.774,0.2072,0.516,1,54,84,239,179,R2_point(n=1):0.50
1779956150.821,0,486,pointing,1.0,1,0.763,0.204,0.524,1,55,83,239,179,R2_point(n=1):0.50
1779956151.197,0,362,pointing,0.528,2,0.598,0.2477,0.734,1,56,45,239,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956151.519,0,184,pointing,1.0,1,0.614,0.2632,0.745,1,56,43,239,179,R2_point(n=1):0.50
1779956152.158,0,322,open,1.0,3,0.519,0.3201,0.973,1,55,0,239,179,"R1_open(n=3,sol=0.52):0.62;R4_open_large_area:0.85;R6_edge_open:0.55"
1779956152.976,0,641,pointing,0.528,2,0.622,0.2686,0.734,1,56,45,239,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956153.283,0,306,pointing,0.528,2,0.623,0.2686,0.739,1,56,44,239,179,R2_point(n=2):0.62;R6_edge_open:0.55
1779956153.699,0,221,pointing,1.0,1,0.624,0.2697,0.739,1,56,44,239,179,R2_point(n=1):0.50
1779956154.343,0,365,pointing,1.0,1,0.651,0.2652,0.647,1,56,61,239,179,R2_point(n=1):0.50
1779956154.701,0,223,pointing,1.0,1,0.621,0.2687,0.739,1,56,44,239,179,R2_point(n=1):0.50
1779956155.338,0,360,pointing,1.0,1,0.647,0.2719,0.739,1,56,44,239,179,R2_point(n=1):0.50
1779956155.909,0,431,pointing,1.0,1,0.65,0.2687,0.652,1,56,60,239,179,R2_point(n=1):0.50
1779956156.191,0,213,pointing,1.0,1,0.646,0.2672,0.652,1,56,60,239,179,R2_point(n=1):0.50
1779956156.620,0,142,pointing,1.0,1,0.648,0.2667,0.652,1,56,60,239,179,R2_point(n=1):0.50
